z,x,y
18,43,0.7751325041477858
18,44,1.1151528681378526
18,45,1.6909427690512124
18,46,1.7953448440197362
18,47,1.2726819908081914
18,48,0.7663360628054982
18,49,0.5789251033979856
18,50,0.4967626361894481
19,0,0.20674008162024948
19,1,-0.04787664300159557
19,2,0.16011892463999722
19,3,-0.32299812862862526
19,4,-0.5358181955026663
19,5,-0.6708987827082726
19,6,-1.3798021652856247
19,7,-1.580432424837392
19,8,-1.0954270786766012
19,9,-1.2263661764059959
19,10,-1.70710263498869
19,11,-1.630465715460871
19,12,-1.3945144535618823
19,13,-1.1545896080689686
19,14,-0.785984901579907
19,15,-0.9515354341812035
19,16,-1.5026243630434137
19,17,-1.5158481911509336
19,18,-1.2692727988705947
19,19,-1.1944967241004707
19,20,-0.9869563772940549
19,21,-1.002345162276362
19,22,-1.3344241407243573
19,23,-0.9822684933314612
19,24,-0.2530951127634012
19,25,-0.40463176000111584
19,26,-0.819935974155059
19,27,-0.4692435644852165
19,28,-0.02704167891931749
19,29,-0.09879166134023379
19,30,-0.4377667708724038
19,31,-0.967196857728143
19,32,-1.2217944858799104
19,33,-0.6255027376500043
19,34,0.16066953572621365
19,35,0.46092892334271474
19,36,0.7453362771381267
19,37,1.1430584059317082
19,38,1.1615970049373212
19,39,0.9872735192677058
19,40,1.0337475008247214
19,41,1.0546556208126734
19,42,0.7623086154535623
19,43,0.3945390266128304
19,44,0.3733917424335171
19,45,0.7184546105975244
19,46,0.9626586469747888
19,47,0.8731979300083824
19,48,0.6862326761093586
19,49,0.49868162892689416
19,50,0.3803665973229744
20,0,-0.6154065667962503
20,1,-0.7959080839241465
20,2,-0.08093640466098415
20,3,-0.45091312245347354
20,4,-0.77239716763116
20,5,-0.5951499427242826
20,6,-0.9650770803599641
20,7,-1.4035555297430966
20,8,-1.399370226460448
20,9,-1.7090246475260185
20,10,-2.067219786567235
20,11,-1.8651947035238114
20,12,-1.7111299585062398
20,13,-1.5938195578016334
20,14,-1.0353340169710137
